trades,winrate,pnl,pf,longs,shorts,avg_fee,symbol
82,0.7926829268292683,247.6047368660945,3.1568847313169592,30,52,0.07406476939688171,PNUT_USDT
1085,0.7308755760368664,630.2414059206715,1.9076672920963307,505,580,0.07354425096500011,ADA_USDT
1159,0.7204486626402071,687.7784485724553,1.8500481079667468,484,675,0.07355789954931358,HBAR_USDT
1041,0.6820365033621518,655.335802867976,1.723724870572818,532,509,0.07347507772090879,DOGE_USDT
860,0.672093023255814,400.011259585214,1.653967136198879,409,451,0.07344373058862594,LTC_USDT
401,0.7206982543640897,260.4496444614314,1.6017779395905063,169,232,0.0734834975705828,ENA_USDT
516,0.6996124031007752,414.6400402496417,1.5734190767697713,231,285,0.0735209456576467,WIF_USDT
