trades,winrate,pnl,pf,longs,shorts,avg_fee,symbol
1810,0.8546961325966851,2305499.9815112622,4153.905577012879,446,1364,-0.11905492828078885,HBAR_USDT
1646,0.8396111786148238,1442967.8224249696,2502.2052755989257,448,1198,-0.08338837191791526,DOGE_USDT
1521,0.8500986193293886,339791.4906659995,765.6253712285737,433,1088,0.03784030780764681,ADA_USDT
1633,0.8793631353337416,357551.21860608365,701.3587130883243,182,1451,0.007227472230619416,ENA_USDT
376,0.8936170212765957,72523.13860571613,443.6580434912647,34,342,0.05242561199729657,PNUT_USDT
2253,0.8708388814913449,282400.04342671344,329.73651400216426,261,1992,0.03593359456708164,WIF_USDT
1169,0.7912745936698032,997.9504972794168,3.534633360561093,336,833,0.07327182045695413,LTC_USDT
