symbol,open_ts,close_ts,side,entry,exit,pnl_abs,pnl_R,reason,entry_reason,fees
ADA_USDT,1608076800,1608163200,LONG,0.1641681142857143,0.17234383928571428,3.658202321163721,0.42002954074237114,TRAIL,breakout,0.07686753492804588
ADA_USDT,1609113600,1609200000,LONG,0.17249725714285713,0.19125410714285715,8.076204207035847,0.7263460846955999,TRAIL,breakout,0.07907764092397991
ADA_USDT,1609632000,1609718400,LONG,0.19936697142857143,0.23323294642857142,12.658694717567844,1.0900521893069397,TRAIL,breakout,0.08137003237497141
ADA_USDT,1609804800,1609891200,LONG,0.24308645714285715,0.3377897321428571,29.129400506834656,2.4207740622061547,TRAIL,breakout,0.0896095050059203
ADA_USDT,1609977600,1610064000,LONG,0.35032434285714287,0.2986804142857143,-11.125782152225138,-1.0000000000000002,SL_INIT,breakout,0.06947184484631058
ADA_USDT,1610755200,1610841600,LONG,0.3606089142857143,0.37688571428571427,3.3085814137230702,0.18835151755604024,TRAIL,breakout,0.07669263702537422
ADA_USDT,1612137600,1612224000,LONG,0.3818897714285714,0.43858419642857144,11.053750105467056,0.8194823785703601,TRAIL,breakout,0.08056715863204955
ADA_USDT,1612483200,1612569600,LONG,0.45977885714285716,0.6497341071428571,30.895368051745045,2.5984400801211573,TRAIL,breakout,0.09049293049111809
ADA_USDT,1612656000,1612742400,LONG,0.6731866857142857,0.7030842857142858,3.2542382151348974,0.308023077828801,TRAIL,breakout,0.0766654518334842
ADA_USDT,1612915200,1613001600,LONG,0.7343158857142857,0.9613274107142857,23.099429116781717,1.7380821089992313,TRAIL,breakout,0.08659301106392281
ADA_USDT,1613779200,1613865600,LONG,1.0044626857142858,1.1048524107142859,7.417030184238309,0.5107582934943975,TRAIL,breakout,0.07874788903663746
ADA_USDT,1614297600,1614384000,LONG,1.2168849714285714,1.4185704464285713,12.349220673823103,0.7477636448621642,TRAIL,breakout,0.08121521794588449
ADA_USDT,1615852800,1615939200,LONG,1.2309925142857143,1.3971275892857142,10.041958807758382,0.9853236872149738,TRAIL,breakout,0.08006100990883361
ADA_USDT,1616025600,1616112000,LONG,1.4501347999999998,1.2466072999999998,-10.596042746336417,-1.0000000000000004,SL_INIT,breakout,0.06973684705035697
ADA_USDT,1618099200,1618185600,LONG,1.2540757142857144,1.319780089285714,3.8524855216718903,0.509653715631274,TRAIL,breakout,0.07696472512339764
ADA_USDT,1618272000,1618358400,LONG,1.3586106285714286,1.5359595535714285,9.710378172914496,1.432986151391065,TRAIL,breakout,0.07989513665478463
ADA_USDT,1620086400,1620172800,LONG,1.363991142857143,1.4371508928571428,3.9457282782549408,0.30057856817948314,TRAIL,breakout,0.0770113698240395
ADA_USDT,1620259200,1620345600,LONG,1.5090495428571429,1.7004052678571429,9.430654471856162,0.92362542040093,TRAIL,breakout,0.07975520483834725
ADA_USDT,1620518400,1620604800,LONG,1.7637470857142856,1.5472392285714285,-9.27698274034204,-0.9999999999999998,SL_INIT,breakout,0.07039670698332065
ADA_USDT,1620864000,1620950400,LONG,1.8521370857142858,1.9719011607142856,4.772273207493247,0.4084787568503195,TRAIL,breakout,0.07742484902826074
ADA_USDT,1621036800,1621123200,LONG,2.0637425714285715,2.383581696428571,11.542699193565486,0.9199418070129474,TRAIL,breakout,0.08081175547452
ADA_USDT,1623024000,1623110400,LONG,1.852866857142857,1.4541132857142856,-16.20760255748081,-1.0000000000000002,SL_INIT,breakout,0.06692966355303612
LTC_USDT,1608076800,1608163200,LONG,87.56800000000001,107.384375,16.88878826668988,1.8940382317801658,TRAIL,breakout,0.0834861372019459
LTC_USDT,1608249600,1608336000,LONG,110.64291428571428,121.40633928571428,7.217407758520847,0.8928862619618991,TRAIL,breakout,0.07864802789320703
LTC_USDT,1608854400,1608940800,LONG,125.53525714285715,130.16223214285714,2.68796573035884,0.2212691499718188,TRAIL,breakout,0.07638217395215549
LTC_USDT,1609545600,1609632000,LONG,136.5830857142857,160.3974107142857,12.995295845759937,1.0645482701917406,TRAIL,breakout,0.08153841713144569
LTC_USDT,1609891200,1609977600,LONG,167.3526857142857,175.7424107142857,3.6830201215666176,0.3283603807606827,TRAIL,breakout,0.0768799500358012
LTC_USDT,1610236800,1610323200,LONG,184.00354285714286,155.8121142857143,-11.560104751088637,-0.9999999999999997,SL_INIT,breakout,0.06925457491191164
LTC_USDT,1612310400,1612396800,LONG,148.8833142857143,154.37196428571428,2.6885261049832585,0.2702152125751651,TRAIL,breakout,0.07638245427963145
LTC_USDT,1612656000,1612742400,LONG,160.49874285714284,165.08401785714287,2.0665973176403276,0.23318204108320292,TRAIL,breakout,0.07607133432598315
LTC_USDT,1612828800,1612915200,LONG,171.18137142857142,190.61232142857142,8.434060169451849,0.8772155041759376,TRAIL,breakout,0.0792566584139329
