timestamp,r1,r3,r6,r12,atr_pct,macd_hist,rsi14,slope_ema50,dist_hhv20,dist_llv20,dist_hhv55,dist_llv55,realized_vol_20,realized_vol_60,tr_close_ratio,vol_ratio,turnover,delta_vol,vol_ma_ratio,trend_strength,ai_conf,ai_dir_num,ai_x_macd,ai_x_trend,ai_x_rsi,r1_m5,r1_std5,r1_m10,r1_std10,r3_m5,r3_std5,r3_m10,r3_std10,r6_m5,r6_std5,r6_m10,r6_std10,r12_m5,r12_std5,r12_m10,r12_std10,macd_hist_m5,macd_hist_std5,macd_hist_m10,macd_hist_std10,rsi14_m5,rsi14_std5,rsi14_m10,rsi14_std10,atr_pct_m5,atr_pct_std5,atr_pct_m10,atr_pct_std10,vol_ratio_m5,vol_ratio_std5,vol_ratio_m10,vol_ratio_std10
2024-11-16 10:00:00,0.05137746268789294,0.019919694674861252,0.03447764961239883,0.07343204746344825,0.04798511061771822,0.0088567844632106,63.605571880397484,0.00229211700921282,0.0,0.11798970547853171,-0.12920767974079284,0.18905852891647856,0.0391845359750394,0.057658269376912125,0.05232187464071824,0.7308837875319917,67826426.08142,-29054862.75,0.5495397056598224,0.07729736414620308,0.6,1,0.0088567844632106,0.04637841848772185,63.605571880397484,-0.0033799626150988306,0.016698336472339752,0.004726770332183244,0.02052337146807058,-0.001859792708278668,0.020716771065450067,0.01120745857998955,0.038800647710054745,0.03629433109726427,0.04507284607570816,0.027402311223937614,0.03358424285886787,0.04595528977187805,0.03468707604991921,0.02535561838804925,0.05234493957776518,0.008602077474697828,0.0024140892419109304,0.004133062581135098,0.006665060784075578,58.068658045501515,9.147962523332769,54.1814770270709,9.16438107938259,0.05286369288125479,0.006234183344057078,0.0640769831920363,0.012724480068242248,0.7661502717906366,0.009711192054309549,0.7664190017927841,0.01983874966695313
2024-11-16 20:00:00,-0.02139921779713921,-0.024359355837492994,-0.027442364497062662,-0.07427598276566719,0.04239095825341657,-0.01368612701747369,31.129482408660337,-0.0010405474818025989,-0.11136950364246367,0.004186991389797612,-0.178027959317839,0.05663367074921233,0.024803900816988154,0.04166148375746613,0.03045112118699397,0.5110268581089594,31435907.224620003,-18986010.299999997,0.49334219691352915,0.03582792173684794,0.6,1,-0.01368612701747369,0.021496753042108765,31.129482408660337,-0.0012086293399846861,0.01873629621286579,-0.004529708902811529,0.027960525636575008,-0.019861380551092937,0.04063222006910754,-0.017333952515972063,0.03549774001622059,-0.06475156586681302,0.03234489071152476,-0.03930580058205075,0.04070531684289972,-0.07203002239833373,0.013935795778642044,-0.01950985107009742,0.06605385958217809,-0.013954008313779655,0.0019574441823169107,-0.005817217453470707,0.009505961112119625,39.363343620497965,5.243279887342086,48.0013280290833,10.286621978145348,0.04677678682507986,0.0034520222925397293,0.04840617556484234,0.0029913346014528172,0.539364729806038,0.007079588656923912,0.5658017997296086,0.07758699720218616
2024-11-16 21:00:00,-0.0029329679317022903,-0.022961233566556945,-0.020751083871359516,-0.0696292747569566,0.040168855297582184,-0.013654184123687674,31.008192750784502,-0.000992197007297005,-0.11397200999195212,0.0012460580863853377,-0.1804352449824046,0.05353913837779389,0.02438881535748241,0.0410871684966322,0.017169483028104615,0.5032478354059572,29287798.40295,-19147730.1,0.47428237152544256,0.03733765096038995,0.6,1,-0.013654184123687674,0.022402590576233967,31.008192750784502,-0.0035636231879314583,0.020696028715790026,-0.011807376951314745,0.020180967154677095,-0.014421393677918115,0.03698451111759252,-0.02176185756720749,0.033008861685102565,-0.06046440058910615,0.036169328731413916,-0.0454978019929969,0.03201673200052663,-0.0743244358863946,0.012946304838783134,-0.03428065409300897,0.05911136171083174,-0.014470330102033219,0.0012191775647235272,-0.008071508601539136,0.00822627760870459,36.17849837287632,4.1202698901301265,44.75371908190958,9.93326865315544,0.04501861633992098,0.002830250495225669,0.047846760328412175,0.0035497861254371716,0.5357755048076751,0.014414542955764456,0.5438161067873054,0.05280172956436549
2024-11-16 22:00:00,-0.016694660122596062,-0.04102684585143763,-0.015449377722288304,-0.1377013975674457,0.03952137056768274,-0.014598122049904884,32.10283022981989,-0.0013235606978905397,-0.1286411572269197,0.0,-0.19400402181058807,0.03609666374612397,0.021326553388292722,0.04068379732034317,0.027492233324137198,0.49613993965197295,39171313.14954,-11424443.799999997,0.6728130723329271,0.052640514633228504,0.6,1,-0.014598122049904884,0.0315843087799371,32.10283022981989,0.00024905648006155875,0.0180364318507485,-0.00836960482766111,0.018183009002164567,-0.00452319604785459,0.020535922984169494,-0.02470669068178734,0.03148717404297,-0.040164213394346567,0.01526295346751606,-0.04791088989060251,0.028656569500191114,-0.0706954167912342,0.01055606628981043,-0.04737702925285329,0.049260643571525854,-0.013990805958972249,0.0008603619344116271,-0.010052959142575521,0.006653358477006899,35.91640810947389,4.455239171710983,42.527775810472896,10.3006639104388,0.04318136326961115,0.0022292762157858923,0.04676728978240603,0.004095960719985177,0.5288227701997352,0.020263656915093325,0.5253582646459474,0.01697103994164357
2024-11-16 23:00:00,0.012646251053145962,-0.006981377001152451,-0.0313407328386454,-0.0877444573460611,0.03883521429417438,-0.012925513535500373,36.14729297654557,-0.001471073229551133,-0.11755176270158973,0.012726553035300903,-0.14795061080527394,0.04928260288698749,0.021696538147608586,0.04072353767919683,0.04301788463816181,0.5017454125488682,49690347.77,-4739013.1499999985,0.8612943200461188,0.03785888896825696,0.6,1,-0.012925513535500373,0.022715333380954175,36.14729297654557,-0.008797396778358247,0.009732771979529875,-0.008900503419732272,0.018357522482919775,-0.012111963486228183,0.02612179111559747,-0.0290774851987081,0.03027319522012231,-0.03197334403732107,0.01535806523615766,-0.04641143771468019,0.03003139325901239,-0.0876309104241795,0.02823644547549056,-0.0664759799091262,0.04244842797368558,-0.013864246070637182,0.0006541693026562925,-0.011782567352011566,0.005017322563662337,34.4165781975084,4.156594553205484,40.27909076435716,9.818107928207281,0.04181955164721647,0.0018764973309371184,0.045660182263362645,0.004429781840847364,0.5186953123997952,0.02165318102008293,0.5220523255720101,0.01921171566199172
2024-11-17 00:00:00,-0.005040515791091003,-0.009088924860541176,-0.032050158427098144,-0.08139929893526779,0.03718378983688994,-0.01156708245862935,19.177648084083728,-0.0016879651597111426,-0.12198856569499461,0.00763473233456069,-0.13241657802059337,0.04400698444655715,0.021627461612099306,0.040674206429893126,0.03372398235829806,0.5024479898043185,44115923.47349,-7234392.550000001,0.7839973780364672,0.04140480352500598,0.6,1,-0.01156708245862935,0.024842882115003587,19.177648084083728,-0.005401928527201403,0.013794414778201654,-0.007525534838601694,0.0194866069334482,-0.013950268825498135,0.025167911332910443,-0.024795643085995068,0.030043818304946165,-0.028371662503416207,0.01201147384551826,-0.046557500653202584,0.029945485689981666,-0.08922119389545553,0.027906643853757383,-0.07862660367355685,0.02390998006268518,-0.013567015528057391,0.0006803620085004606,-0.013088559017030802,0.002764813233667924,33.984312555745184,3.7423996386271106,37.913917160352,7.052662944091219,0.040853832712182694,0.0019317665484723677,0.04457440819354359,0.004656352685755156,0.5100124967051494,0.016472939218771143,0.5214856970064481,0.01976703832027417
2024-11-17 15:00:00,-0.0074339709310605765,-0.023505642938771755,-0.025818527870635335,-0.016572942093331447,0.04202279399994265,-4.755824450605739e-05,41.81738463224817,-0.0031245207035678294,-0.09205906741236047,0.017202756657750173,-0.19918148857040607,0.017202756657750173,0.0219362312864581,0.034095832449780844,0.028829774141940198,0.6206338341401718,32218217.64912,-12079068.649999999,0.6333818792273382,0.08409120811462462,0.6,1,-4.755824450605739e-05,0.05045472486877477,41.81738463224817,-0.003676911387914941,0.016564558680816913,-0.002064802125705956,0.016155906770112312,-0.017237413194129907,0.014323468271200679,0.0014593174994993977,0.0247283575577252,-0.013078866897028845,0.02804505119584257,-0.009349636733118161,0.04057770194722269,-0.030321657515830852,0.034977529804074356,-0.051382671601492035,0.03451499553888625,0.0016216298660729003,0.0006581110015120016,-0.0027010370576675507,0.006000433149724623,37.97542425059147,2.527307676506028,36.27032016042598,2.7798827382568243,0.04490211951538747,0.0010194678020343435,0.04308012287584666,0.002171411017060053,0.597753405061243,0.010202902224161392,0.5979239159240154,0.007070980239094407
2024-11-17 16:00:00,0.028850026875568365,0.017597996076086968,-0.02048006205978578,0.0007680346874482391,0.0409810348485557,0.0028284012138460393,60.99358579005798,-0.0029161035320999906,-0.06273850600135644,0.046976505158850435,-0.17574135453786266,0.046976505158850435,0.022922904137411906,0.03371607171913795,0.06234424950285699,0.6507649601783629,63035331.460200004,5661499.299999997,1.1664837599563893,0.05116789359073092,0.6,1,0.0028284012138460393,0.03070073615443855,60.99358579005798,-0.00986601778707083,0.006725245147272687,-0.0026745969806381813,0.016240204802263652,-0.020879671288866676,0.012757064294686139,-0.005271490235729155,0.020765080141453226,-0.022492191820602702,0.020536581290551543,-0.005646628729626431,0.03665289261574183,-0.028112598389810256,0.03553529706806782,-0.04362103173640537,0.03248664694032708,0.001239159307799681,0.0009654120374264085,-0.001242415795497646,0.004313053000431325,38.18044444051767,2.8357068117995627,37.13853983853029,3.0359429783453673,0.044684746472772874,0.0014998837194574518,0.043076704710576216,0.0021732267233061857,0.6012101200067534,0.014567444184859567,0.6005965529723215,0.009877963479535672
2024-11-17 17:00:00,0.034202099721953795,0.05561815566646172,0.03418951390239665,0.03630615679114017,0.038286482274149304,0.008436536303341714,61.395959226026974,-0.002402099010750771,-0.026193296221722173,0.08340470950994239,-0.14706233239448308,0.08340470950994239,0.024416843303237068,0.032832895411109675,0.04902181382535565,0.6824872292789473,65904063.9257,4932081.3500000015,1.1403291175386108,0.015201539495539476,0.6,1,0.008436536303341714,0.009120923697323684,61.395959226026974,-2.517163911436998e-06,0.016439386085205364,4.594908544603357e-05,0.01907538057801631,-0.013545446338897229,0.021559706452193805,-0.00469345002089812,0.021365424512120607,-0.027011532810308613,0.015679097470278503,-0.0020782823456314556,0.032713662995779845,-0.015812598448958808,0.031877293038835956,-0.03472285983497718,0.031070797268113872,0.001368963325220618,0.0011495117398767649,0.00018046599209107055,0.002594063294120143,42.721724210040534,10.600434508039573,39.56483656369013,8.117061643278964,0.04383252531155635,0.0021664482264083895,0.043028636741676986,0.0022177757409243145,0.6135603238128654,0.024459862304026768,0.6058837843609409,0.018583676454875752
2024-11-17 18:00:00,-0.0105580429757139,0.0524940836218082,0.028988440683036458,0.02410354760070026,0.03847247952097071,0.010813360720306232,56.00440690414982,-0.002014198232584044,-0.03642070354139526,0.07202624886347175,-0.1496911483428619,0.07202624886347175,0.024254259129050753,0.03234485215278099,0.040231085981193446,0.7106895870832695,73322903.8321,8838481.450000003,1.243987977381261,0.02495573357746361,0.6,1,0.010813360720306232,0.014973440146478164,56.00440690414982,0.00790929673175007,0.021847856402745603,0.000842768519708021,0.020410551892779242,-0.0019592382192321787,0.038227987400761124,-0.0017858793754841368,0.027255174820261376,-0.01919665141336204,0.031360622071187914,-0.00032656187598471554,0.03426163522485678,0.0036583167056835645,0.02664183622431188,-0.02475717104488475,0.036394393103612685,0.0026239766735831143,0.0034180673670985923,0.001589357452107865,0.0028839277304396407,46.99833784572036,13.223265504623257,42.14202411202261,10.475525098460007,0.04235483138744571,0.0029673284559748672,0.0428898292415155,0.002479073927509482,0.6323376056422305,0.03448967006355657,0.6143865333552222,0.030152083232514
