timestamp,y_long,y_short,weights
2024-05-01 06:00:00,1,0,1.0
2024-05-01 07:00:00,1,0,1.0
2024-05-03 07:00:00,1,0,1.0
2024-05-03 08:00:00,1,0,1.0
2024-05-03 09:00:00,1,0,1.0
2024-05-03 10:00:00,1,0,1.0
2024-05-03 11:00:00,1,0,1.0
2024-05-03 12:00:00,1,0,1.0
2024-05-03 13:00:00,1,0,1.0
2024-05-04 06:00:00,1,0,1.0
2024-05-04 07:00:00,1,0,1.0
2024-05-04 10:00:00,0,1,1.0
2024-05-04 19:00:00,0,1,1.0
2024-05-04 20:00:00,0,1,1.0
2024-05-04 21:00:00,0,1,1.0
2024-05-04 22:00:00,0,1,1.0
2024-05-05 20:00:00,1,0,1.0
2024-05-05 21:00:00,1,0,1.0
2024-05-05 22:00:00,1,0,1.0
2024-05-05 23:00:00,1,0,1.0
2024-05-06 00:00:00,1,0,1.0
2024-05-06 01:00:00,1,0,1.0
2024-05-06 02:00:00,1,0,1.0
2024-05-06 03:00:00,1,0,1.0
2024-05-06 04:00:00,1,0,1.0
2024-05-06 09:00:00,0,1,1.0
2024-05-06 11:00:00,0,1,1.0
2024-05-07 01:00:00,0,1,1.0
2024-05-07 06:00:00,1,0,1.0
2024-05-07 08:00:00,1,0,1.0
2024-05-07 09:00:00,1,0,1.0
2024-05-07 10:00:00,1,0,1.0
2024-05-07 11:00:00,1,0,1.0
2024-05-07 12:00:00,1,0,1.0
2024-05-07 13:00:00,1,0,1.0
2024-05-10 05:00:00,1,0,1.0
2024-05-10 06:00:00,1,0,1.0
2024-05-10 07:00:00,1,0,1.0
2024-05-10 09:00:00,0,1,1.0
2024-05-10 10:00:00,0,1,1.0
2024-05-10 11:00:00,0,1,1.0
2024-05-10 12:00:00,0,1,1.0
2024-05-10 13:00:00,0,1,1.0
2024-05-11 11:00:00,1,0,1.0
2024-05-11 12:00:00,1,0,1.0
2024-05-12 20:00:00,0,1,1.0
2024-05-12 21:00:00,0,1,1.0
2024-05-12 22:00:00,0,1,1.0
2024-05-12 23:00:00,0,1,1.0
2024-05-13 00:00:00,0,1,1.0
2024-05-13 01:00:00,0,1,1.0
2024-05-13 03:00:00,1,0,1.0
2024-05-13 04:00:00,1,0,1.0
2024-05-13 05:00:00,1,0,1.0
2024-05-13 07:00:00,0,1,1.0
2024-05-13 08:00:00,0,1,1.0
2024-05-13 09:00:00,0,1,1.0
2024-05-13 10:00:00,0,1,1.0
2024-05-13 12:00:00,0,1,1.0
2024-05-14 05:00:00,0,1,1.0
2024-05-14 06:00:00,0,1,1.0
2024-05-14 07:00:00,0,1,1.0
2024-05-14 08:00:00,0,1,1.0
2024-05-14 09:00:00,0,1,1.0
2024-05-14 10:00:00,0,1,1.0
2024-05-14 11:00:00,0,1,1.0
2024-05-14 12:00:00,0,1,1.0
2024-05-14 13:00:00,0,1,1.0
2024-05-15 05:00:00,0,1,1.0
2024-05-15 11:00:00,1,0,1.0
2024-05-16 06:00:00,0,1,1.0
2024-05-16 07:00:00,0,1,1.0
2024-05-16 08:00:00,0,1,1.0
2024-05-16 09:00:00,0,1,1.0
2024-05-16 10:00:00,0,1,1.0
2024-05-16 11:00:00,0,1,1.0
2024-05-16 12:00:00,0,1,1.0
2024-05-17 04:00:00,1,0,1.0
2024-05-17 05:00:00,1,0,1.0
2024-05-17 06:00:00,1,0,1.0
2024-05-17 08:00:00,1,0,1.0
2024-05-17 09:00:00,1,0,1.0
2024-05-17 10:00:00,1,0,1.0
2024-05-17 11:00:00,1,0,1.0
2024-05-17 13:00:00,1,0,1.0
2024-05-18 02:00:00,1,0,1.0
2024-05-18 03:00:00,1,0,1.0
2024-05-18 04:00:00,1,0,1.0
2024-05-18 05:00:00,1,0,1.0
2024-05-18 06:00:00,1,0,1.0
2024-05-18 07:00:00,1,0,1.0
2024-05-18 08:00:00,1,0,1.0
2024-05-18 10:00:00,0,1,1.0
2024-05-18 11:00:00,0,1,1.0
2024-05-19 09:00:00,0,1,1.0
2024-05-19 10:00:00,0,1,1.0
2024-05-19 11:00:00,0,1,1.0
2024-05-20 01:00:00,1,0,1.0
2024-05-20 13:00:00,1,0,1.0
2024-05-20 14:00:00,1,0,1.0
2024-05-20 15:00:00,1,0,1.0
2024-05-20 16:00:00,1,0,1.0
2024-05-20 17:00:00,1,0,1.0
2024-05-20 18:00:00,1,0,1.0
2024-05-20 19:00:00,1,0,1.0
2024-05-20 20:00:00,1,0,1.0
2024-05-20 22:00:00,1,0,1.0
2024-05-24 23:00:00,1,0,1.0
2024-05-25 00:00:00,1,0,1.0
2024-05-25 01:00:00,1,0,1.0
2024-05-25 02:00:00,1,0,1.0
2024-05-25 03:00:00,1,0,1.0
2024-05-25 04:00:00,1,0,1.0
2024-05-26 09:00:00,1,0,1.0
2024-05-26 10:00:00,1,0,1.0
2024-05-26 11:00:00,1,0,1.0
2024-05-26 12:00:00,1,0,1.0
2024-05-26 13:00:00,1,0,1.0
2024-05-26 16:00:00,0,1,1.0
2024-05-27 22:00:00,0,1,1.0
2024-05-27 23:00:00,0,1,1.0
2024-05-29 04:00:00,0,1,1.0
2024-05-29 05:00:00,0,1,1.0
2024-05-29 06:00:00,0,1,1.0
2024-05-29 07:00:00,0,1,1.0
2024-05-29 10:00:00,0,1,1.0
2024-05-30 01:00:00,0,1,1.0
2024-05-30 02:00:00,0,1,1.0
2024-05-30 03:00:00,0,1,1.0
2024-05-30 04:00:00,0,1,1.0
2024-05-30 06:00:00,1,0,1.0
2024-05-30 07:00:00,1,0,1.0
2024-05-30 08:00:00,1,0,1.0
2024-05-30 09:00:00,1,0,1.0
2024-05-30 10:00:00,1,0,1.0
2024-05-30 11:00:00,1,0,1.0
2024-05-30 22:00:00,1,0,1.0
2024-05-31 04:00:00,0,1,1.0
2024-05-31 06:00:00,1,0,1.0
2024-05-31 07:00:00,1,0,1.0
2024-06-01 08:00:00,1,0,1.0
2024-06-01 09:00:00,1,0,1.0
2024-06-01 10:00:00,1,0,1.0
2024-06-01 21:00:00,1,0,1.0
2024-06-02 01:00:00,0,1,1.0
2024-06-02 04:00:00,0,1,1.0
2024-06-02 07:00:00,1,0,1.0
2024-06-02 17:00:00,1,0,1.0
2024-06-03 00:00:00,1,0,1.0
2024-06-03 03:00:00,1,0,1.0
2024-06-03 04:00:00,1,0,1.0
2024-06-03 16:00:00,1,0,1.0
2024-06-03 17:00:00,1,0,1.0
2024-06-03 19:00:00,1,0,1.0
2024-06-03 20:00:00,1,0,1.0
2024-06-03 21:00:00,1,0,1.0
2024-06-04 00:00:00,0,1,1.0
2024-06-04 01:00:00,0,1,1.0
2024-06-04 03:00:00,0,1,1.0
2024-06-05 11:00:00,0,0,1.0
2024-06-05 13:00:00,1,0,1.0
2024-06-05 14:00:00,1,0,1.0
2024-06-06 15:00:00,0,1,1.0
2024-06-07 10:00:00,0,1,1.0
2024-06-07 11:00:00,0,1,1.0
2024-06-07 12:00:00,0,1,1.0
2024-06-07 13:00:00,0,1,1.0
2024-06-07 14:00:00,0,1,1.0
2024-06-07 15:00:00,0,1,1.0
2024-06-07 16:00:00,0,1,1.0
2024-06-07 17:00:00,0,1,1.0
2024-06-09 21:00:00,0,1,1.0
2024-06-09 22:00:00,0,1,1.0
2024-06-09 23:00:00,0,1,1.0
2024-06-10 00:00:00,0,1,1.0
2024-06-10 01:00:00,0,1,1.0
2024-06-10 02:00:00,0,1,1.0
2024-06-10 03:00:00,0,1,1.0
2024-06-10 04:00:00,0,1,1.0
2024-06-10 07:00:00,1,0,1.0
2024-06-10 15:00:00,0,1,1.0
2024-06-10 16:00:00,0,1,1.0
2024-06-10 17:00:00,0,1,1.0
2024-06-10 20:00:00,0,1,1.0
2024-06-10 21:00:00,0,1,1.0
2024-06-10 22:00:00,0,1,1.0
2024-06-10 23:00:00,0,1,1.0
2024-06-11 00:00:00,0,1,1.0
2024-06-11 10:00:00,0,1,1.0
2024-06-11 11:00:00,0,1,1.0
2024-06-11 12:00:00,0,1,1.0
2024-06-12 06:00:00,1,0,1.0
2024-06-12 07:00:00,1,0,1.0
2024-06-12 08:00:00,1,0,1.0
2024-06-12 09:00:00,1,0,1.0
2024-06-12 10:00:00,1,0,1.0
2024-06-12 11:00:00,1,0,1.0
2024-06-12 13:00:00,0,1,1.0
2024-06-12 14:00:00,0,1,1.0
2024-06-12 15:00:00,0,1,1.0
2024-06-12 17:00:00,0,1,1.0
2024-06-14 08:00:00,0,1,1.0
2024-06-14 09:00:00,0,1,1.0
2024-06-14 10:00:00,0,1,1.0
2024-06-14 11:00:00,0,1,1.0
2024-06-14 12:00:00,0,1,1.0
2024-06-14 13:00:00,0,1,1.0
2024-06-14 15:00:00,0,0,1.0
2024-06-14 16:00:00,1,0,1.0
2024-06-14 17:00:00,1,0,1.0
2024-06-14 18:00:00,1,0,1.0
2024-06-14 19:00:00,1,0,1.0
2024-06-15 11:00:00,1,0,1.0
2024-06-15 22:00:00,0,1,1.0
2024-06-15 23:00:00,0,1,1.0
2024-06-16 06:00:00,1,0,1.0
2024-06-16 07:00:00,1,0,1.0
2024-06-16 08:00:00,1,0,1.0
2024-06-16 09:00:00,1,0,1.0
2024-06-16 21:00:00,0,1,1.0
2024-06-16 22:00:00,0,1,1.0
2024-06-16 23:00:00,0,1,1.0
2024-06-17 00:00:00,0,1,1.0
2024-06-17 01:00:00,0,1,1.0
2024-06-17 02:00:00,0,1,1.0
2024-06-17 03:00:00,0,1,1.0
2024-06-17 04:00:00,0,1,1.0
2024-06-17 05:00:00,0,1,1.0
2024-06-17 06:00:00,0,1,1.0
2024-06-17 13:00:00,1,0,1.0
2024-06-17 15:00:00,1,0,1.0
2024-06-17 17:00:00,0,1,1.0
2024-06-17 18:00:00,0,1,1.0
2024-06-17 19:00:00,0,1,1.0
2024-06-17 20:00:00,0,1,1.0
2024-06-17 21:00:00,0,1,1.0
2024-06-17 22:00:00,0,1,1.0
2024-06-17 23:00:00,0,1,1.0
2024-06-18 00:00:00,0,1,1.0
2024-06-18 17:00:00,1,0,1.0
2024-06-18 18:00:00,1,0,1.0
2024-06-18 19:00:00,1,0,1.0
2024-06-18 20:00:00,1,0,1.0
2024-06-18 21:00:00,1,0,1.0
2024-06-18 22:00:00,1,0,1.0
2024-06-18 23:00:00,1,0,1.0
2024-06-19 04:00:00,0,1,1.0
2024-06-19 06:00:00,0,1,1.0
2024-06-20 02:00:00,1,0,1.0
2024-06-20 03:00:00,1,0,1.0
2024-06-20 04:00:00,1,0,1.0
2024-06-20 08:00:00,0,1,1.0
2024-06-20 10:00:00,0,1,1.0
2024-06-20 11:00:00,0,1,1.0
2024-06-23 04:00:00,0,1,1.0
2024-06-23 08:00:00,0,1,1.0
2024-06-23 09:00:00,0,1,1.0
2024-06-23 10:00:00,0,1,1.0
2024-06-23 11:00:00,0,1,1.0
2024-06-23 12:00:00,0,1,1.0
2024-06-23 13:00:00,0,1,1.0
2024-06-23 14:00:00,0,1,1.0
2024-06-23 15:00:00,0,1,1.0
2024-06-23 23:00:00,0,1,1.0
2024-06-24 00:00:00,0,1,1.0
2024-06-24 04:00:00,0,1,1.0
2024-06-25 08:00:00,1,0,1.0
2024-06-25 09:00:00,1,0,1.0
2024-06-25 10:00:00,1,0,1.0
2024-06-25 11:00:00,1,0,1.0
2024-06-25 12:00:00,1,0,1.0
2024-06-25 13:00:00,1,0,1.0
2024-06-26 09:00:00,0,1,1.0
2024-06-26 13:00:00,0,1,1.0
2024-06-27 06:00:00,1,0,1.0
2024-06-27 07:00:00,1,0,1.0
2024-06-27 08:00:00,1,0,1.0
2024-06-27 09:00:00,1,0,1.0
2024-06-27 10:00:00,1,0,1.0
2024-06-27 11:00:00,1,0,1.0
2024-06-28 07:00:00,0,1,1.0
2024-06-28 08:00:00,0,1,1.0
2024-06-28 09:00:00,0,1,1.0
2024-06-28 10:00:00,0,1,1.0
2024-06-28 11:00:00,0,1,1.0
2024-06-28 12:00:00,0,1,1.0
2024-06-28 13:00:00,0,1,1.0
2024-06-28 14:00:00,0,1,1.0
2024-06-28 15:00:00,0,1,1.0
2024-06-29 11:00:00,0,1,1.0
2024-06-29 12:00:00,0,1,1.0
2024-06-29 13:00:00,0,1,1.0
2024-06-29 14:00:00,0,1,1.0
2024-06-29 15:00:00,0,1,1.0
2024-06-29 16:00:00,0,1,1.0
2024-06-29 17:00:00,0,1,1.0
2024-06-29 18:00:00,0,1,1.0
2024-06-30 02:00:00,1,0,1.0
2024-06-30 04:00:00,1,0,1.0
2024-06-30 12:00:00,1,0,1.0
2024-06-30 16:00:00,1,0,1.0
2024-06-30 17:00:00,1,0,1.0
2024-06-30 18:00:00,1,0,1.0
2024-06-30 19:00:00,1,0,1.0
2024-06-30 20:00:00,1,0,1.0
2024-06-30 21:00:00,1,0,1.0
2024-06-30 23:00:00,1,0,1.0
2024-07-01 07:00:00,0,1,1.0
2024-07-02 11:00:00,1,0,1.0
2024-07-02 22:00:00,0,1,1.0
2024-07-02 23:00:00,0,1,1.0
2024-07-03 00:00:00,0,1,1.0
2024-07-03 01:00:00,0,1,1.0
2024-07-04 06:00:00,0,1,1.0
2024-07-04 17:00:00,0,1,1.0
2024-07-04 18:00:00,0,1,1.0
2024-07-04 19:00:00,0,1,1.0
2024-07-04 20:00:00,0,1,1.0
2024-07-04 21:00:00,0,1,1.0
2024-07-04 22:00:00,0,1,1.0
2024-07-04 23:00:00,0,1,1.0
2024-07-05 00:00:00,0,1,1.0
2024-07-05 01:00:00,0,1,1.0
2024-07-06 10:00:00,1,0,1.0
2024-07-06 11:00:00,1,0,1.0
2024-07-06 12:00:00,1,0,1.0
2024-07-06 13:00:00,1,0,1.0
2024-07-06 14:00:00,1,0,1.0
2024-07-06 15:00:00,1,0,1.0
2024-07-06 16:00:00,1,0,1.0
2024-07-06 17:00:00,1,0,1.0
2024-07-07 05:00:00,1,0,1.0
2024-07-07 06:00:00,1,0,1.0
2024-07-07 07:00:00,1,0,1.0
2024-07-07 10:00:00,0,1,1.0
2024-07-07 11:00:00,0,1,1.0
2024-07-07 12:00:00,0,1,1.0
2024-07-07 18:00:00,0,1,1.0
2024-07-07 19:00:00,0,1,1.0
2024-07-07 20:00:00,0,1,1.0
2024-07-07 21:00:00,0,1,1.0
2024-07-07 22:00:00,0,1,1.0
2024-07-07 23:00:00,0,1,1.0
2024-07-08 02:00:00,1,0,1.0
2024-07-08 03:00:00,1,0,1.0
2024-07-08 04:00:00,1,0,1.0
2024-07-08 05:00:00,1,0,1.0
2024-07-08 06:00:00,1,0,1.0
2024-07-08 07:00:00,1,0,1.0
2024-07-09 22:00:00,1,0,1.0
2024-07-09 23:00:00,1,0,1.0
2024-07-10 00:00:00,1,0,1.0
2024-07-10 02:00:00,1,0,1.0
2024-07-10 04:00:00,0,1,1.0
2024-07-11 09:00:00,0,1,1.0
2024-07-11 10:00:00,0,1,1.0
2024-07-11 11:00:00,0,1,1.0
2024-07-11 12:00:00,0,1,1.0
2024-07-11 13:00:00,0,1,1.0
2024-07-11 18:00:00,0,1,1.0
2024-07-12 09:00:00,1,0,1.0
2024-07-12 10:00:00,1,0,1.0
2024-07-12 11:00:00,1,0,1.0
2024-07-12 12:00:00,1,0,1.0
2024-07-13 09:00:00,0,1,1.0
2024-07-13 19:00:00,1,0,1.0
2024-07-13 20:00:00,1,0,1.0
2024-07-13 21:00:00,1,0,1.0
2024-07-14 08:00:00,0,1,1.0
2024-07-14 09:00:00,0,1,1.0
2024-07-14 15:00:00,1,0,1.0
2024-07-14 16:00:00,1,0,1.0
2024-07-14 18:00:00,1,0,1.0
2024-07-14 19:00:00,1,0,1.0
2024-07-14 20:00:00,1,0,1.0
2024-07-14 21:00:00,1,0,1.0
2024-07-14 22:00:00,1,0,1.0
2024-07-14 23:00:00,1,0,1.0
2024-07-15 00:00:00,1,0,1.0
2024-07-15 01:00:00,1,0,1.0
2024-07-15 16:00:00,1,0,1.0
2024-07-15 17:00:00,1,0,1.0
2024-07-15 18:00:00,1,0,1.0
2024-07-15 19:00:00,1,0,1.0
2024-07-15 20:00:00,1,0,1.0
2024-07-15 21:00:00,1,0,1.0
2024-07-16 01:00:00,0,1,1.0
2024-07-16 13:00:00,1,0,1.0
2024-07-17 10:00:00,0,1,1.0
2024-07-17 23:00:00,1,0,1.0
2024-07-18 12:00:00,0,1,1.0
2024-07-18 19:00:00,1,0,1.0
2024-07-18 20:00:00,1,0,1.0
2024-07-19 10:00:00,1,0,1.0
2024-07-19 11:00:00,1,0,1.0
2024-07-19 12:00:00,1,0,1.0
2024-07-19 13:00:00,1,0,1.0
2024-07-19 14:00:00,1,0,1.0
2024-07-19 15:00:00,1,0,1.0
2024-07-20 01:00:00,1,0,1.0
2024-07-20 23:00:00,0,1,1.0
2024-07-21 11:00:00,0,1,1.0
2024-07-21 17:00:00,1,0,1.0
2024-07-21 18:00:00,1,0,1.0
2024-07-22 00:00:00,0,1,1.0
2024-07-22 01:00:00,0,1,1.0
2024-07-22 02:00:00,0,1,1.0
2024-07-22 10:00:00,0,1,1.0
2024-07-22 11:00:00,0,1,1.0
2024-07-22 12:00:00,0,1,1.0
2024-07-22 13:00:00,0,1,1.0
2024-07-22 19:00:00,0,1,1.0
2024-07-23 05:00:00,1,0,1.0
2024-07-23 06:00:00,1,0,1.0
2024-07-23 07:00:00,1,0,1.0
2024-07-23 10:00:00,0,1,1.0
2024-07-23 11:00:00,0,1,1.0
2024-07-23 12:00:00,0,1,1.0
2024-07-23 14:00:00,0,1,1.0
2024-07-23 16:00:00,1,0,1.0
2024-07-23 17:00:00,1,0,1.0
2024-07-23 18:00:00,1,0,1.0
2024-07-23 19:00:00,1,0,1.0
2024-07-23 20:00:00,1,0,1.0
2024-07-24 01:00:00,1,0,1.0
2024-07-24 02:00:00,1,0,1.0
2024-07-24 03:00:00,1,0,1.0
2024-07-24 04:00:00,1,0,1.0
2024-07-24 05:00:00,1,0,1.0
2024-07-24 06:00:00,1,0,1.0
2024-07-24 12:00:00,0,1,1.0
2024-07-24 13:00:00,0,1,1.0
2024-07-24 20:00:00,0,1,1.0
2024-07-24 21:00:00,0,1,1.0
2024-07-24 22:00:00,0,1,1.0
2024-07-24 23:00:00,0,1,1.0
2024-07-25 08:00:00,1,0,1.0
2024-07-25 09:00:00,1,0,1.0
2024-07-25 10:00:00,1,0,1.0
2024-07-25 14:00:00,0,1,1.0
2024-07-26 10:00:00,1,0,1.0
2024-07-26 11:00:00,1,0,1.0
2024-07-26 12:00:00,1,0,1.0
2024-07-26 13:00:00,1,0,1.0
2024-07-26 14:00:00,1,0,1.0
2024-07-26 15:00:00,1,0,1.0
2024-07-27 15:00:00,1,0,1.0
2024-07-27 16:00:00,1,0,1.0
2024-07-27 17:00:00,1,0,1.0
2024-07-27 18:00:00,1,0,1.0
2024-07-27 19:00:00,1,0,1.0
2024-07-27 20:00:00,1,0,1.0
2024-07-27 21:00:00,0,1,1.0
2024-07-27 22:00:00,0,1,1.0
2024-07-27 23:00:00,0,1,1.0
2024-07-28 20:00:00,1,0,1.0
2024-07-28 21:00:00,1,0,1.0
2024-07-28 22:00:00,1,0,1.0
2024-07-28 23:00:00,1,0,1.0
2024-07-29 00:00:00,1,0,1.0
2024-07-29 01:00:00,1,0,1.0
2024-07-29 09:00:00,0,1,1.0
2024-07-29 10:00:00,0,1,1.0
2024-07-29 11:00:00,0,1,1.0
2024-07-29 12:00:00,0,1,1.0
2024-07-29 13:00:00,0,1,1.0
2024-07-30 11:00:00,0,1,1.0
2024-07-30 12:00:00,0,1,1.0
2024-07-30 13:00:00,0,1,1.0
2024-07-30 14:00:00,0,1,1.0
2024-07-30 15:00:00,0,1,1.0
2024-07-30 16:00:00,0,1,1.0
2024-07-31 14:00:00,0,1,1.0
2024-07-31 15:00:00,0,1,1.0
2024-07-31 16:00:00,0,1,1.0
2024-07-31 17:00:00,0,1,1.0
2024-07-31 18:00:00,0,1,1.0
2024-08-01 10:00:00,0,1,1.0
2024-08-01 11:00:00,0,1,1.0
2024-08-01 12:00:00,0,1,1.0
2024-08-01 13:00:00,0,1,1.0
2024-08-01 14:00:00,0,1,1.0
2024-08-01 15:00:00,0,1,1.0
2024-08-01 18:00:00,1,0,1.0
2024-08-01 19:00:00,1,0,1.0
2024-08-02 08:00:00,0,1,1.0
2024-08-02 09:00:00,0,1,1.0
2024-08-02 10:00:00,0,1,1.0
2024-08-02 11:00:00,0,1,1.0
2024-08-02 12:00:00,0,1,1.0
2024-08-02 13:00:00,0,1,1.0
2024-08-02 19:00:00,0,1,1.0
2024-08-03 10:00:00,0,1,1.0
2024-08-03 11:00:00,0,1,1.0
2024-08-03 12:00:00,0,1,1.0
2024-08-03 13:00:00,0,1,1.0
2024-08-03 14:00:00,0,1,1.0
2024-08-03 15:00:00,0,1,1.0
2024-08-03 16:00:00,0,1,1.0
2024-08-04 08:00:00,0,1,1.0
2024-08-04 09:00:00,0,1,1.0
2024-08-04 10:00:00,0,1,1.0
2024-08-04 11:00:00,0,1,1.0
2024-08-04 12:00:00,0,1,1.0
2024-08-04 13:00:00,0,1,1.0
2024-08-04 14:00:00,0,1,1.0
2024-08-04 16:00:00,1,0,1.0
2024-08-04 17:00:00,1,0,1.0
2024-08-04 19:00:00,0,1,1.0
2024-08-04 20:00:00,0,1,1.0
2024-08-04 21:00:00,0,1,1.0
2024-08-04 22:00:00,0,1,1.0
2024-08-04 23:00:00,0,1,1.0
2024-08-05 00:00:00,0,1,1.0
2024-08-05 10:00:00,1,0,1.0
2024-08-05 11:00:00,1,0,1.0
2024-08-05 12:00:00,1,0,1.0
2024-08-07 12:00:00,0,1,1.0
2024-08-07 20:00:00,1,0,1.0
2024-08-07 21:00:00,1,0,1.0
2024-08-07 22:00:00,1,0,1.0
2024-08-07 23:00:00,1,0,1.0
2024-08-08 00:00:00,1,0,1.0
2024-08-08 10:00:00,1,0,1.0
2024-08-08 11:00:00,1,0,1.0
2024-08-08 12:00:00,1,0,1.0
2024-08-08 13:00:00,1,0,1.0
2024-08-08 14:00:00,1,0,1.0
2024-08-08 15:00:00,1,0,1.0
2024-08-08 17:00:00,1,0,1.0
2024-08-08 18:00:00,1,0,1.0
2024-08-08 19:00:00,1,0,1.0
2024-08-08 20:00:00,1,0,1.0
2024-08-10 13:00:00,1,0,1.0
2024-08-10 14:00:00,1,0,1.0
2024-08-10 15:00:00,1,0,1.0
2024-08-10 16:00:00,1,0,1.0
2024-08-10 17:00:00,1,0,1.0
2024-08-10 18:00:00,1,0,1.0
2024-08-11 07:00:00,0,1,1.0
2024-08-11 08:00:00,0,1,1.0
2024-08-11 09:00:00,0,1,1.0
2024-08-11 10:00:00,0,1,1.0
2024-08-11 11:00:00,0,1,1.0
2024-08-11 17:00:00,0,1,1.0
2024-08-11 18:00:00,0,1,1.0
2024-08-12 04:00:00,1,0,1.0
2024-08-12 05:00:00,1,0,1.0
2024-08-12 06:00:00,1,0,1.0
2024-08-12 07:00:00,1,0,1.0
2024-08-12 08:00:00,1,0,1.0
2024-08-12 09:00:00,1,0,1.0
2024-08-12 10:00:00,1,0,1.0
2024-08-12 11:00:00,1,0,1.0
2024-08-12 13:00:00,1,0,1.0
2024-08-13 08:00:00,1,0,1.0
2024-08-13 09:00:00,1,0,1.0
